source,target,relation,method,confidence,doc_id
COBS 18.7.1,COBS 18.8A.18R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.19,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.20,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.21,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.9,CITES,rule,0.97,COBS_0678
COBS 18.9.1,COBS 4.13,CITES,rule,0.97,COBS_0679
COBS 18.9.1,COBS 14.2,CITES,rule,0.97,COBS_0679
COBS 18.9.1,COBS 2.2B,CITES,rule,0.97,COBS_0679
COBS 18.9.2,COBS 18.5.2R,CITES,rule,0.97,COBS_0680
COBS 18.9.2,COBS 18.5A.3R,CITES,rule,0.97,COBS_0680
COBS 18.9.2,COBS 18.5B.2R,CITES,rule,0.97,COBS_0680
COBS 18.9.2,COBS 18.10,CITES,rule,0.97,COBS_0680
COBS 18.11.2,COBS 2.1.1R,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 2.2A,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 2.3A,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 6.1ZA,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 14.2,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 16A.2,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 8.1.3,CITES,rule,0.97,COBS_0684
COBS 18.11.2,COBS 5.2,CITES,rule,0.97,COBS_0684
COBS 18.12.10,COBS 18.12.5R,CITES,rule,0.97,COBS_0697
COBS 18.12.15,COBS 18.12.14R,CITES,rule,0.97,COBS_0702
COBS 18.12.15,COBS 18.12.12R,CITES,rule,0.97,COBS_0702
COBS 18.12.18,COBS 18.12.11R,CITES,rule,0.97,COBS_0705
COBS 18.12.23,COBS 4.6,CITES,rule,0.97,COBS_0710
COBS 18.12.29,COBS 18.12.24R,CITES,rule,0.97,COBS_0716
COBS 18.12.29,COBS 18.12.26R,CITES,rule,0.97,COBS_0716
COBS 18.12.30,COBS 18.12.24R,CITES,rule,0.97,COBS_0717
COBS 18.12.35,COBS 18.12.33R,CITES,rule,0.97,COBS_0722
COBS 18.12.40,COBS 18.12.39R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5.2R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5A.3R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5B.2R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5.3CR,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5A.7R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B,AMENDS,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5.11R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.1R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.2G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.3R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3A.5R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3A.15R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3A.16R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.25R,AMENDS,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.33G,AMENDS,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.4R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.11R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.12R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.22G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3A.19R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3A.22G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.24G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 11.2A,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 11.2,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 11.2B,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.8R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5.3R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5A.5R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5B.4R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.5R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.6G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.9G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.20R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.31R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 18.5.5R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.25R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.33G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.26R,AMENDS,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.26R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.27G,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.28R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.29R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 11.2A.2R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 11.2.1R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 11.2B.5R,CITES,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.30R,AMENDS,rule,0.97,COBS_0727
COBS 18.12.40,COBS 2.3B.30R,CITES,rule,0.97,COBS_0727
COBS 19.1.1B,COBS 9.2.1R,CITES,rule,0.97,COBS_0729
COBS 19.1.1B,COBS 19.1.6G,CITES,rule,0.97,COBS_0729
COBS 19.1.2C,COBS 19.1.1,CITES,rule,0.97,COBS_0733
COBS 19.1.2C,COBS 19.1.2BR,CITES,rule,0.97,COBS_0733
COBS 19.1.6,COBS 9.2.1R,CITES,rule,0.97,COBS_0738
COBS 19.1.6A,COBS 9.2.1R,CITES,rule,0.97,COBS_0739
COBS 19.1.6A,COBS 9.2.2R,CITES,rule,0.97,COBS_0739
COBS 19.1.6A,COBS 19.1.6R,CITES,rule,0.97,COBS_0739
COBS 19.1.7C,COBS 19.1,CITES,rule,0.97,COBS_0740
COBS 19.1.7D,COBS 19.1.7CR,CITES,rule,0.97,COBS_0741
COBS 19.1.7E,COBS 19.1,CITES,rule,0.97,COBS_0742
COBS 19.1.8,COBS 9.4.2AR,CITES,rule,0.97,COBS_0743
COBS 19.1.9A,COBS 19.1.1CR,CITES,rule,0.97,COBS_0745
COBS 19.1.11,COBS 19.1A,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.1,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.2,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.3,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.4,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.5,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.6,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.7,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.8,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1.1BG,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.9,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 9.4.2AR,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 9.4,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.10,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.11,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 9.2.1R,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.12,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.1,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.2,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.3,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.9,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.4,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.3R,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.5,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.6,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.7,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.5R,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.8,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.9R,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1A.12G,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.10,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.11,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.12,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.13,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.14,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.15,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.16,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.15E,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.1B.17,CITES,rule,0.97,COBS_0747
COBS 19.1.11,COBS 19.2,CITES,rule,0.97,COBS_0747
COBS 19.2.5,COBS 19.3,CITES,rule,0.97,COBS_0752
COBS 19.3.1,COBS 19.4,CITES,rule,0.97,COBS_0753
COBS 19.4.1,COBS 19.4.6AR,CITES,rule,0.97,COBS_0754
COBS 19.4.1,COBS 19.4.9R,CITES,rule,0.97,COBS_0754
COBS 19.4.1,COBS 19.4.8ER,CITES,rule,0.97,COBS_0754
COBS 19.4.1,COBS 19.4.16R,CITES,rule,0.97,COBS_0754
COBS 19.4.1,COBS 19.4.6CR,CITES,rule,0.97,COBS_0754
COBS 19.4.5A,COBS 19.4.5AR,CITES,rule,0.97,COBS_0758
COBS 19.4.6A,COBS 19.4.5AR,CITES,rule,0.97,COBS_0759
COBS 19.4.7,COBS 19.4.6AR,CITES,rule,0.97,COBS_0762
COBS 19.4.8D,COBS 19.7.12G,CITES,rule,0.97,COBS_0767
COBS 19.4.11,COBS 14.2.1R,CITES,rule,0.97,COBS_0776
COBS 19.4.13,COBS 19.4.12R,CITES,rule,0.97,COBS_0778
COBS 19.4.15,COBS 19.4.6AR,CITES,rule,0.97,COBS_0780
COBS 19.4.16,COBS 19.4.5AR,CITES,rule,0.97,COBS_0781
COBS 19.4.16,COBS 19.4.9R,CITES,rule,0.97,COBS_0781
COBS 19.5.1A,COBS 19.5.5R,CITES,rule,0.97,COBS_0786
COBS 19.5.2,COBS 19.5.3R,CITES,rule,0.97,COBS_0788
COBS 19.5.3,COBS 19.5.9R,CITES,rule,0.97,COBS_0789
COBS 19.5.3,COBS 19.5.10,CITES,rule,0.97,COBS_0789
COBS 19.5.3,COBS 19.5.11,CITES,rule,0.97,COBS_0789
COBS 19.5.3,COBS 19.5.12,CITES,rule,0.97,COBS_0789
COBS 19.5.5,COBS 19.5.12,CITES,rule,0.97,COBS_0791
COBS 19.5.5,COBS 19.5.16R,CITES,rule,0.97,COBS_0791
COBS 19.5.5,COBS 19.5.13R,CITES,rule,0.97,COBS_0791
COBS 19.5.5,COBS 19.5.17R,CITES,rule,0.97,COBS_0791
COBS 19.5.5A,COBS 19.5.5R,CITES,rule,0.97,COBS_0792
COBS 19.5.5A,COBS 19.6.6R,CITES,rule,0.97,COBS_0792
COBS 19.5.6,COBS 19.5.5R,CITES,rule,0.97,COBS_0793
COBS 19.5.7,COBS 19.5.5R,CITES,rule,0.97,COBS_0794
COBS 19.5.7,COBS 19.5.6G,CITES,rule,0.97,COBS_0794
COBS 19.5.8,COBS 19.5.5,CITES,rule,0.97,COBS_0795
COBS 19.5.9,COBS 19.5.5,CITES,rule,0.97,COBS_0796
COBS 19.5.10,COBS 19.5.9R,CITES,rule,0.97,COBS_0797
COBS 19.5.13,COBS 19.5.5R,CITES,rule,0.97,COBS_0800
COBS 19.5.15,COBS 19.5.13R,CITES,rule,0.97,COBS_0802
COBS 19.5.16,COBS 19.5.5R,CITES,rule,0.97,COBS_0803
COBS 19.5.16,COBS 19.5.13R,CITES,rule,0.97,COBS_0803
COBS 19.5.17,COBS 19.5.5R,CITES,rule,0.97,COBS_0804
COBS 19.5.17,COBS 19.5.13R,CITES,rule,0.97,COBS_0804
COBS 19.5.18,COBS 19.5.19,CITES,rule,0.97,COBS_0805
COBS 19.5.20,COBS 19.5.5R,CITES,rule,0.97,COBS_0806
COBS 19.5.20,COBS 19.6,CITES,rule,0.97,COBS_0806
COBS 19.6.2,COBS 19.6.4,CITES,rule,0.97,COBS_0808
COBS 19.6.4,COBS 19.6.6,CITES,rule,0.97,COBS_0810
COBS 19.6.5,COBS 19.6.4R,CITES,rule,0.97,COBS_0811
COBS 19.6.6,COBS 19.6.7,CITES,rule,0.97,COBS_0812
COBS 19.6.7,COBS 19.6.6,CITES,rule,0.97,COBS_0813
COBS 19.6.8,COBS 19.6.6,CITES,rule,0.97,COBS_0814
COBS 19.6.8,COBS 19.6.4R,CITES,rule,0.97,COBS_0814
COBS 19.6.12,COBS 19.6.11,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.6A,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.6A.1,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.6A.2,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.6A.3,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.6A.4,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.6A.5,CITES,rule,0.97,COBS_0817
COBS 19.6.12,COBS 19.7,CITES,rule,0.97,COBS_0817
COBS 19.7.4,COBS 19.4.16R,CITES,rule,0.97,COBS_0821
COBS 19.7.7AA,COBS 19.7.7R,CITES,rule,0.97,COBS_0826
COBS 19.7.7B,COBS 19.7.7R,CITES,rule,0.97,COBS_0827
COBS 19.7.8B,COBS 19.7.8AR,CITES,rule,0.97,COBS_0829
COBS 19.7.8C,COBS 19.7.8AR,CITES,rule,0.97,COBS_0830
COBS 19.7.8D,COBS 19.7.8AR,CITES,rule,0.97,COBS_0831
COBS 19.7.8E,COBS 19.7.8DR,CITES,rule,0.97,COBS_0832
COBS 19.7.13,COBS 19.7.9AR,CITES,rule,0.97,COBS_0840
COBS 19.7.20,COBS 19.7.19R,CITES,rule,0.97,COBS_0847
COBS 19.7.20,COBS 19.8,CITES,rule,0.97,COBS_0847
COBS 19.8.3,COBS 19.5.7R,CITES,rule,0.97,COBS_0850
COBS 19.8.3,COBS 19.5.5R,CITES,rule,0.97,COBS_0850
COBS 19.8.5,COBS 19.8.4R,CITES,rule,0.97,COBS_0852
COBS 19.8.6,COBS 19.6,CITES,rule,0.97,COBS_0853
COBS 19.8.7,COBS 19.8.4R,CITES,rule,0.97,COBS_0854
COBS 19.8.7,COBS 19.8.5R,CITES,rule,0.97,COBS_0854
COBS 19.8.20,COBS 19.8.21R,CITES,rule,0.97,COBS_0869
COBS 19.8.21,COBS 19.8.22R,CITES,rule,0.97,COBS_0870
COBS 19.9.4,COBS 19.9.4R,CITES,rule,0.97,COBS_0876
COBS 19.9.4,COBS 19.9.7R,CITES,rule,0.97,COBS_0876
COBS 19.9.6,COBS 19.9.4R,CITES,rule,0.97,COBS_0878
COBS 19.9.6,COBS 19.9.7R,CITES,rule,0.97,COBS_0878
COBS 19.9.6A,COBS 19.9.9R,CITES,rule,0.97,COBS_0879
COBS 19.9.6B,COBS 19.9.6AR,CITES,rule,0.97,COBS_0880
COBS 19.9.6C,COBS 19.9.6AR,CITES,rule,0.97,COBS_0881
COBS 19.9.7A,COBS 19.9.7R,CITES,rule,0.97,COBS_0883
COBS 19.9.8,COBS 19.9.4R,CITES,rule,0.97,COBS_0884
COBS 19.9.8,COBS 19.9.7R,CITES,rule,0.97,COBS_0884
COBS 19.9.12,COBS 19.9.4R,CITES,rule,0.97,COBS_0888
COBS 19.9.12,COBS 19.4.4R,CITES,rule,0.97,COBS_0888
COBS 19.9.13,COBS 19.9.12R,CITES,rule,0.97,COBS_0889
COBS 19.9.15,COBS 19.9.4R,CITES,rule,0.97,COBS_0891
COBS 19.9.15,COBS 19.9.7R,CITES,rule,0.97,COBS_0891
COBS 19.9.15,COBS 19.9.6AR,CITES,rule,0.97,COBS_0891
COBS 19.9.16,COBS 19.10,CITES,rule,0.97,COBS_0892
COBS 19.10.1,COBS 19.10,CITES,rule,0.97,COBS_0893
COBS 19.10.1,COBS 19.10.38R,CITES,rule,0.97,COBS_0893
COBS 19.10.1,COBS 19.10.10R,CITES,rule,0.97,COBS_0893
COBS 19.10.8,COBS 19.10.10R,CITES,rule,0.97,COBS_0900
COBS 19.10.9,COBS 19.10.8R,CITES,rule,0.97,COBS_0901
COBS 19.10.10,COBS 19.10.1R,CITES,rule,0.97,COBS_0902
COBS 19.10.10,COBS 19.10.8R,CITES,rule,0.97,COBS_0902
COBS 19.10.11,COBS 19.10.10R,CITES,rule,0.97,COBS_0903
COBS 19.10.12,COBS 19.10.10R,CITES,rule,0.97,COBS_0904
COBS 19.10.13,COBS 19.10.10R,CITES,rule,0.97,COBS_0905
COBS 19.10.13,COBS 19.10.8R,CITES,rule,0.97,COBS_0905
COBS 19.10.20,COBS 19.10.30R,CITES,rule,0.97,COBS_0912
COBS 19.10.22,COBS 19.10.30R,CITES,rule,0.97,COBS_0914
COBS 19.10.24,COBS 19.10.1R,CITES,rule,0.97,COBS_0916
COBS 19.10.28,COBS 19.10.17R,CITES,rule,0.97,COBS_0920
COBS 19.10.30,COBS 19.10.8R,CITES,rule,0.97,COBS_0922
COBS 19.10.30,COBS 19.10.32R,CITES,rule,0.97,COBS_0922
COBS 19.10.32,COBS 19.10.30R,CITES,rule,0.97,COBS_0924
COBS 19.10.39,COBS 19.4,CITES,rule,0.97,COBS_0931
COBS 19.10.42,COBS 19.10.43R,CITES,rule,0.97,COBS_0934
COBS 19.10.44,COBS 19.4,CITES,rule,0.97,COBS_0936
COBS 19.10.47,COBS 19.10.10R,CITES,rule,0.97,COBS_0939
COBS 19.10.47,COBS 19.10.30R,CITES,rule,0.97,COBS_0939
COBS 19.10.47,COBS 19.10.34R,CITES,rule,0.97,COBS_0939
COBS 19.10.47,COBS 19.10.43R,CITES,rule,0.97,COBS_0939
COBS 19.11.16,COBS 19.11.15R,CITES,rule,0.97,COBS_0956
COBS 19.11.19,COBS 19.11.18R,CITES,rule,0.97,COBS_0959
COBS 19.11.20,COBS 19.11.18R,CITES,rule,0.97,COBS_0960
COBS 19.11.21,COBS 19.11.18R,CITES,rule,0.97,COBS_0961
COBS 19.11.22,COBS 19.11.15R,CITES,rule,0.97,COBS_0962
COBS 19.11.28,COBS 19.11.15R,CITES,rule,0.97,COBS_0968
COBS 19.11.28,COBS 19.11.29R,CITES,rule,0.97,COBS_0968
COBS 19.11.28,COBS 19.11.30R,CITES,rule,0.97,COBS_0968
COBS 19.11.30,COBS 19.11.23R,CITES,rule,0.97,COBS_0970
COBS 19.11.30,COBS 19.11.29R,CITES,rule,0.97,COBS_0970
COBS 19.11.30,COBS 19.11.32R,CITES,rule,0.97,COBS_0970
COBS 19.11.30,COBS 19.11.33R,CITES,rule,0.97,COBS_0970
COBS 19.11.36,COBS 19.11.35R,CITES,rule,0.97,COBS_0976
COBS 19.11.36,COBS 19.11.5R,CITES,rule,0.97,COBS_0976
COBS 19.12.1,COBS 19.12,CITES,rule,0.97,COBS_0979
COBS 19.12.1,COBS 19.12.31R,CITES,rule,0.97,COBS_0979
COBS 19.12.2,COBS 19.12.10R,CITES,rule,0.97,COBS_0980
COBS 19.12.2,COBS 19.12.22G,CITES,rule,0.97,COBS_0980
COBS 19.12.3,COBS 19.12.2R,CITES,rule,0.97,COBS_0981
COBS 19.12.3,COBS 19.12.10R,CITES,rule,0.97,COBS_0981
COBS 19.12.3,COBS 19.12.22G,CITES,rule,0.97,COBS_0981
COBS 19.12.3,COBS 19.12.5R,CITES,rule,0.97,COBS_0981
COBS 19.12.4,COBS 19.12.10R,CITES,rule,0.97,COBS_0982
COBS 19.12.4,COBS 19.12.22G,CITES,rule,0.97,COBS_0982
COBS 19.12.5,COBS 19.12.10R,CITES,rule,0.97,COBS_0983
COBS 19.12.5,COBS 19.12.22G,CITES,rule,0.97,COBS_0983
COBS 19.12.6,COBS 19.12.5R,CITES,rule,0.97,COBS_0984
COBS 19.12.9,COBS 19.12,CITES,rule,0.97,COBS_0987
COBS 19.12.14,COBS 19.12.13R,CITES,rule,0.97,COBS_0992
COBS 19.12.17,COBS 19.12.13R,CITES,rule,0.97,COBS_0995
COBS 19.12.17,COBS 19.12.15R,CITES,rule,0.97,COBS_0995
COBS 19.12.18,COBS 19.12.13R,CITES,rule,0.97,COBS_0996
COBS 19.12.18,COBS 19.12.15R,CITES,rule,0.97,COBS_0996
COBS 19.12.24,COBS 19.12.23R,CITES,rule,0.97,COBS_1002
COBS 19.12.26,COBS 19.12.25R,CITES,rule,0.97,COBS_1004
COBS 19.12.26,COBS 19.12.23R,CITES,rule,0.97,COBS_1004
COBS 19.12.31,COBS 19.12.25R,CITES,rule,0.97,COBS_1009
COBS 19.12.34,COBS 19.12,CITES,rule,0.97,COBS_1012
COBS 19.12.34,COBS 19.12.5R,CITES,rule,0.97,COBS_1012
COBS 19.12.35,COBS 19.12.10R,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.12.22G,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.12.23R,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.12.33G,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.7.,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4.1R,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4.6AR,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4.8R,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4.10R,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4.5AR,CITES,rule,0.97,COBS_1013
COBS 19.12.35,COBS 19.4.6R,CITES,rule,0.97,COBS_1013
